"Addendum FF -- ASC Device Offset Percentages for CY 2024                                                                                                     
 (For Covered Surgical Procedures and Surgical Procedures for Which Payment is Packaged)",,,,,,,
CPT codes and descriptions only are copyright 2023 American Medical Association.  All Rights Reserved.  Applicable FARS/DFARS Apply.  Dental codes (D codes) are copyright 2023 American Dental Association.  All Rights Reserved.,,,,,,,
54322,,Reconstruction of urethra,A2,5374,"$2,986.77",0.00%,$0.00
54324,,Reconstruction of urethra,A2,5374,"$2,986.77",0.00%,$0.00
54326,,Reconstruction of urethra,A2,5374,"$2,986.77",0.00%,$0.00
54328,,Revise penis/urethra,A2,5374,"$2,986.77",0.00%,$0.00
54340,,Rpr hypspad comp simple,A2,5374,"$2,986.77",0.80%,$13.01
54344,,Rrp hypspad comp moblj&urtp,A2,5376,"$8,349.01",3.88%,$176.35
54348,,Rpr hypspad comp dsj & urtp,A2,5375,"$4,538.94",0.00%,$0.00
54352,,Revj prior hypspad repair,A2,5375,"$4,538.94",3.48%,$85.99
54360,,Penis plastic surgery,A2,5374,"$2,986.77",0.52%,$8.45
54380,,Repair penis,A2,5373,"$1,707.95",0.00%,$0.00
54385,,Repair penis,A2,5373,"$1,707.95",0.00%,$0.00
54400,,Insert semi-rigid prosthesis,J8,5377,"$12,091.12",71.10%,"$8,596.79"
54401,,Insert self-contd prosthesis,J8,5378,"$19,157.35",71.07%,"$13,615.13"
54405,,Insert multi-comp penis pros,J8,5378,"$19,157.35",70.64%,"$13,532.75"
54406,,Remove muti-comp penis pros,A2,5374,"$2,986.77",0.91%,$14.80
54408,,Repair multi-comp penis pros,A2,5375,"$4,538.94",20.82%,$514.44
54410,,Remove/replace penis prosth,J8,5378,"$19,157.35",67.03%,"$12,841.17"
54415,,Remove self-contd penis pros,A2,5374,"$2,986.77",0.65%,$10.57
54416,,Remv/repl penis contain pros,J8,5378,"$19,157.35",67.50%,"$12,931.21"
54420,,Revision of penis,A2,5374,"$2,986.77",0.00%,$0.00
54435,,Revision of penis,A2,5374,"$2,986.77",0.00%,$0.00
54437,,Repair corporeal tear,G2,5374,"$2,986.77",0.03%,$0.49
54440,,Repair of penis,A2,5374,"$2,986.77",0.00%,$0.00
54450,,Preputial stretching,A2,5371,$235.48,0.00%,$0.00
54500,,Biopsy of testis,A2,5073,"$2,125.39",0.00%,$0.00
54505,,Biopsy of testis,A2,5374,"$2,986.77",0.00%,$0.00
54512,,Excise lesion testis,A2,5374,"$2,986.77",0.18%,$2.93
54520,,Removal of testis,A2,5374,"$2,986.77",0.63%,$10.24
54522,,Orchiectomy partial,A2,5374,"$2,986.77",0.00%,$0.00
54530,,Removal of testis,A2,5341,"$2,978.88",1.91%,$30.97
54550,,Exploration for testis,A2,5341,"$2,978.88",0.00%,$0.00
54560,,Exploration for testis,G2,5373,"$1,707.95",0.00%,$0.00
54600,,Reduce testis torsion,A2,5374,"$2,986.77",0.00%,$0.00
54620,,Suspension of testis,A2,5374,"$2,986.77",0.00%,$0.00
54640,,Orchiopexy ingun/scrot appr,A2,5341,"$2,978.88",0.04%,$0.65
54650,,Orchiopexy (fowler-stephens),G2,5341,"$2,978.88",0.00%,$0.00
54660,,Revision of testis,J8,5375,"$4,538.94",48.98%,"$2,223.17"
54670,,Repair testis injury,A2,5374,"$2,986.77",0.00%,$0.00
54680,,Relocation of testis(es),A2,5374,"$2,986.77",0.00%,$0.00
54690,,Laparoscopy orchiectomy,A2,5361,"$4,969.29",16.61%,$449.33
54692,,Laparoscopy orchiopexy,G2,5361,"$4,969.29",0.00%,$0.00
54700,,Drainage of scrotum,A2,5373,"$1,707.95",0.03%,$0.28
54800,,Biopsy of epididymis,A2,5072,"$1,254.33",0.00%,$0.00
54830,,Remove epididymis lesion,A2,5374,"$2,986.77",0.05%,$0.81
54840,,Remove epididymis lesion,A2,5373,"$1,707.95",0.18%,$1.67
54860,,Removal of epididymis,A2,5374,"$2,986.77",0.35%,$5.69
54861,,Removal of epididymis,A2,5374,"$2,986.77",0.13%,$2.11
54865,,Explore epididymis,A2,5374,"$2,986.77",0.00%,$0.00
54900,,Fusion of spermatic ducts,A2,5373,"$1,707.95",0.00%,$0.00
54901,,Fusion of spermatic ducts,A2,5374,"$2,986.77",0.00%,$0.00
55000,,Drainage of hydrocele,P3,5071,$670.36,0.25%,$0.17
55040,,Removal of hydrocele,A2,5341,"$2,978.88",0.06%,$0.97
55041,,Removal of hydroceles,A2,5341,"$2,978.88",0.05%,$0.81
55060,,Repair of hydrocele,A2,5374,"$2,986.77",0.05%,$0.81
55100,,Drainage of scrotum abscess,A2,5072,"$1,254.33",0.13%,$0.89
55110,,Explore scrotum,A2,5374,"$2,986.77",0.49%,$7.97
55120,,Removal of scrotum lesion,A2,5373,"$1,707.95",0.01%,$0.09
55150,,Removal of scrotum,A2,5374,"$2,986.77",0.01%,$0.16
55175,,Revision of scrotum,A2,5374,"$2,986.77",0.00%,$0.00
55180,,Revision of scrotum,A2,5375,"$4,538.94",0.00%,$0.00
55200,,Incision of sperm duct,A2,5374,"$2,986.77",0.00%,$0.00
55250,,Removal of sperm duct(s),A2,5373,"$1,707.95",0.20%,$1.86
55300,,Prepare sperm duct x-ray,N1,,,,
55400,,Repair of sperm duct,A2,5374,"$2,986.77",0.00%,$0.00
55500,,Removal of hydrocele,A2,5374,"$2,986.77",1.47%,$23.90
55520,,Removal of sperm cord lesion,A2,5374,"$2,986.77",1.37%,$22.28
55530,,Revise spermatic cord veins,A2,5374,"$2,986.77",2.48%,$40.32
55535,,Revise spermatic cord veins,A2,5342,"$6,837.13",0.17%,$6.33
55540,,Revise hernia & sperm veins,A2,5341,"$2,978.88",12.55%,$203.51
55550,,Laparo ligate spermatic vein,A2,5361,"$4,969.29",1.75%,$47.34
55600,,Incise sperm duct pouch,R2,5373,"$1,707.95",0.00%,$0.00
55680,,Remove sperm pouch lesion,A2,5374,"$2,986.77",0.00%,$0.00
55700,,Biopsy of prostate,A2,5373,"$1,707.95",0.14%,$1.30
55705,,Biopsy of prostate,A2,5374,"$2,986.77",0.74%,$12.03
55706,,Prostate saturation sampling,G2,5374,"$2,986.77",0.37%,$6.02
55720,,Drainage of prostate abscess,A2,5374,"$2,986.77",0.00%,$0.00
55725,,Drainage of prostate abscess,A2,5374,"$2,986.77",0.00%,$0.00
55860,,Surgical exposure prostate,G2,5375,"$4,538.94",2.32%,$57.32
55870,,Electroejaculation,P3,5413,$765.96,0.00%,$0.00
55873,,Cryoablate prostate,J8,5376,"$8,349.01",52.15%,"$4,354.01"
55874,,Tprnl plmt biodegrdabl matrl,J8,5375,"$4,538.94",61.59%,"$2,795.53"
55875,,Transperi needle place pros,A2,5375,"$4,538.94",13.35%,$329.86
55876,,Place rt device/marker pros,J8,5613,"$1,320.21",33.54%,$442.80
55880,,Abltj mal prst8 tiss hifu,G2,5376,"$8,349.01",19.99%,$908.54
55920,,Place needles pelvic for rt,G2,5415,"$3,922.53",0.93%,$19.86
56405,,I & d of vulva/perineum,P3,5412,$305.66,0.04%,$0.04
56420,,Drainage of gland abscess,P2,5411,$189.86,0.01%,$0.01
56440,,Surgery for vulva lesion,A2,5414,"$2,913.56",0.20%,$3.17
56441,,Lysis of labial lesion(s),A2,5414,"$2,913.56",0.21%,$3.33
56442,,Hymenotomy,A2,5414,"$2,913.56",0.00%,$0.00
56501,,Destroy vulva lesions sim,P3,5054,"$1,737.53",0.03%,$0.04
56515,,Destroy vulva lesion/s compl,A2,5054,"$1,737.53",0.08%,$0.76
56605,,Biopsy of vulva/perineum,P3,5413,$765.96,0.06%,$0.03
56606,,Biopsy of vulva/perineum,N1,,,,
56620,,Partial removal of vulva,A2,5414,"$2,913.56",0.17%,$2.70
56625,,Complete removal of vulva,A2,5414,"$2,913.56",0.00%,$0.00
56700,,Partial removal of hymen,A2,5414,"$2,913.56",0.00%,$0.00
56740,,Remove vagina gland lesion,A2,5414,"$2,913.56",0.14%,$2.22
56800,,Repair of vagina,A2,5414,"$2,913.56",8.06%,$127.84
56805,,Repair clitoris,G2,5414,"$2,913.56",0.00%,$0.00
56810,,Repair of perineum,A2,5414,"$2,913.56",2.35%,$37.27
56820,,Exam of vulva w/scope,P3,5411,$189.86,0.00%,$0.00
56821,,Exam/biopsy of vulva w/scope,P3,5412,$305.66,1.25%,$1.12
57000,,Exploration of vagina,A2,5414,"$2,913.56",2.30%,$36.48
57010,,Drainage of pelvic abscess,A2,5414,"$2,913.56",0.00%,$0.00
57020,,Drainage of pelvic fluid,A2,5415,"$3,922.53",0.00%,$0.00
57022,,I & d vaginal hematoma pp,R2,5073,"$2,125.39",0.00%,$0.00
57023,,I & d vag hematoma non-ob,A2,5073,"$2,125.39",0.00%,$0.00
57061,,Destroy vag lesions simple,P3,5414,"$2,913.56",0.07%,$0.08
57065,,Destroy vag lesions complex,A2,5414,"$2,913.56",0.01%,$0.16
57100,,Biopsy of vagina,P3,5413,$765.96,0.19%,$0.11
57105,,Biopsy of vagina,A2,5414,"$2,913.56",0.01%,$0.16
57120,,Closure of vagina,G2,5415,"$3,922.53",0.84%,$17.94
57130,,Remove vagina lesion,A2,5414,"$2,913.56",23.30%,$369.55
57135,,Remove vagina lesion,A2,5414,"$2,913.56",0.46%,$7.30
57150,,Treat vagina infection,N1,,,,
57155,,Insert uteri tandem/ovoids,A2,5415,"$3,922.53",0.25%,$5.34
57156,,Ins vag brachytx device,G2,5412,$305.66,0.00%,$0.00
57160,,Insert pessary/other device,P3,5411,$189.86,0.44%,$0.18
57170,,Fitting of diaphragm/cap,P3,5411,$189.86,0.00%,$0.00
57180,,Treat vaginal bleeding,A2,5411,$189.86,0.00%,$0.00
57200,,Repair of vagina,A2,5414,"$2,913.56",0.56%,$8.88
57210,,Repair vagina/perineum,A2,5414,"$2,913.56",0.30%,$4.76
57220,,Revision of urethra,A2,5415,"$3,922.53",2.60%,$55.52
57230,,Repair of urethral lesion,A2,5414,"$2,913.56",0.51%,$8.09
57240,,Anterior colporrhaphy,A2,5415,"$3,922.53",5.01%,$106.98
57250,,Repair rectum & vagina,A2,5415,"$3,922.53",2.99%,$63.85
57260,,Cmbn ant pst colprhy,A2,5415,"$3,922.53",3.38%,$72.17
57265,,Cmbn ap colprhy w/ntrcl rpr,A2,5415,"$3,922.53",3.25%,$69.40
57267,,Insert mesh/pelvic flr addon,N1,,,,
57268,,Repair of bowel bulge,A2,5415,"$3,922.53",4.31%,$92.03
57282,,Colpopexy extraperitoneal,G2,5416,"$5,798.90",12.98%,$409.75
57283,,Colpopexy intraperitoneal,G2,5416,"$5,798.90",6.87%,$216.87
57287,,Revise/remove sling repair,G2,5414,"$2,913.56",4.73%,$75.02
57288,,Repair bladder defect,J8,5415,"$3,922.53",34.42%,"$1,350.13"
57289,,Repair bladder & vagina,A2,5416,"$5,798.90",0.00%,$0.00
57291,,Construction of vagina,A2,5415,"$3,922.53",0.00%,$0.00
57295,,Revise vag graft via vagina,G2,5414,"$2,913.56",1.78%,$28.23
57300,,Repair rectum-vagina fistula,A2,5414,"$2,913.56",1.00%,$15.86
57310,,Repair urethrovaginal lesion,G2,5416,"$5,798.90",0.39%,$12.31
57320,,Repair bladder-vagina lesion,G2,5415,"$3,922.53",4.72%,$100.79
57400,,Dilation of vagina,A2,5414,"$2,913.56",0.00%,$0.00
57410,,Pelvic examination,A2,5414,"$2,913.56",0.56%,$8.88
57415,,Remove vaginal foreign body,A2,5414,"$2,913.56",0.07%,$1.11
57420,,Exam of vagina w/scope,P3,5412,$305.66,0.07%,$0.05
57421,,Exam/biopsy of vag w/scope,P3,5413,$765.96,0.07%,$0.07
57425,,Laparoscopy surg colpopexy,G2,5362,"$8,340.08",14.32%,$650.15
57426,,Revise prosth vag graft lap,G2,5416,"$5,798.90",7.30%,$230.44
57452,,Exam of cervix w/scope,P3,5411,$189.86,0.00%,$0.00
57454,,Bx/curett of cervix w/scope,P3,5412,$305.66,0.24%,$0.19
57455,,Biopsy of cervix w/scope,P3,5412,$305.66,0.57%,$0.49
57456,,Endocerv curettage w/scope,P3,5412,$305.66,0.00%,$0.00
57460,,Bx of cervix w/scope leep,P3,5414,"$2,913.56",0.13%,$0.27
57461,,Conz of cervix w/scope leep,P3,5414,"$2,913.56",0.00%,$0.00
57500,,Biopsy of cervix,P3,5413,$765.96,0.23%,$0.25
57505,,Endocervical curettage,P3,5413,$765.96,0.01%,$0.01
57510,,Cauterization of cervix,P3,5414,"$2,913.56",0.00%,$0.00
57511,,Cryocautery of cervix,P3,5412,$305.66,0.00%,$0.00
57513,,Laser surgery of cervix,A2,5414,"$2,913.56",0.00%,$0.00
57520,,Conization of cervix,A2,5414,"$2,913.56",0.08%,$1.27
57522,,Conization of cervix,A2,5414,"$2,913.56",0.59%,$9.36
57530,,Removal of cervix,A2,5415,"$3,922.53",0.34%,$7.26
57550,,Removal of residual cervix,A2,5415,"$3,922.53",0.00%,$0.00
57556,,Remove cervix repair bowel,A2,5415,"$3,922.53",0.00%,$0.00
57558,,D&c of cervical stump,A2,5414,"$2,913.56",2.56%,$40.60
57700,,Revision of cervix,A2,5414,"$2,913.56",0.00%,$0.00
57720,,Revision of cervix,A2,5414,"$2,913.56",0.00%,$0.00
57800,,Dilation of cervical canal,P3,5414,"$2,913.56",0.00%,$0.00
58100,,Biopsy of uterus lining,P3,5411,$189.86,0.12%,$0.07
58110,,Bx done w/colposcopy add-on,N1,,,,
58120,,Dilation and curettage,A2,5414,"$2,913.56",0.20%,$3.17
58145,,Myomectomy vag method,A2,5414,"$2,913.56",10.92%,$173.20
58260,,Vaginal hysterectomy,G2,5415,"$3,922.53",2.61%,$55.73
58262,,Vag hyst including t/o,G2,5415,"$3,922.53",1.28%,$27.33
58301,,Remove intrauterine device,P3,5412,$305.66,0.35%,$0.22
58321,,Artificial insemination,P3,5412,$305.66,0.00%,$0.00
58322,,Artificial insemination,P3,5411,$189.86,0.00%,$0.00
58323,,Sperm washing,P3,5411,$189.86,0.00%,$0.00
58340,,Catheter for hysterography,N1,,,,
58345,,Reopen fallopian tube,R2,5414,"$2,913.56",0.00%,$0.00
58346,,Insert heyman uteri capsule,A2,5415,"$3,922.53",0.00%,$0.00
58350,,Reopen fallopian tube,A2,5415,"$3,922.53",0.00%,$0.00
58353,,Endometr ablate thermal,A2,5415,"$3,922.53",12.19%,$260.30
58356,,Endometrial cryoablation,J8,5415,"$3,922.53",67.48%,"$2,646.83"
58541,,Lsh uterus 250 g or less,G2,5362,"$8,340.08",0.00%,$0.00
58542,,Lsh w/t/o ut 250 g or less,G2,5362,"$8,340.08",9.90%,$449.47
58543,,Lsh uterus above 250 g,G2,5362,"$8,340.08",0.00%,$0.00
58544,,Lsh w/t/o uterus above 250 g,G2,5362,"$8,340.08",8.01%,$363.66
58545,,Laparoscopic myomectomy,A2,5361,"$4,969.29",5.41%,$146.35
58546,,Laparo-myomectomy complex,A2,5362,"$8,340.08",1.80%,$81.72
58550,,Laparo-asst vag hysterectomy,A2,5361,"$4,969.29",2.16%,$58.43
58552,,Laparo-vag hyst incl t/o,G2,5362,"$8,340.08",2.09%,$94.89
58553,,Laparo-vag hyst complex,G2,5362,"$8,340.08",0.00%,$0.00
58554,,Laparo-vag hyst w/t/o compl,G2,5362,"$8,340.08",4.38%,$198.86
58555,,Hysteroscopy dx sep proc,A2,5414,"$2,913.56",0.65%,$10.31
58558,,Hysteroscopy biopsy,A2,5414,"$2,913.56",2.54%,$40.29
58559,,Hysteroscopy lysis,A2,5415,"$3,922.53",1.71%,$36.51
58560,,Hysteroscopy resect septum,A2,5415,"$3,922.53",10.25%,$218.87
58561,,Hysteroscopy remove myoma,A2,5415,"$3,922.53",5.46%,$116.59
58562,,Hysteroscopy remove fb,A2,5414,"$2,913.56",3.18%,$50.44
58563,,Hysteroscopy ablation,A2,5415,"$3,922.53",4.38%,$93.53
58565,,Hysteroscopy sterilization,J8,5415,"$3,922.53",31.00%,"$1,215.98"
58570,,Tlh uterus 250 g or less,G2,5362,"$8,340.08",1.98%,$89.89
58571,,Tlh w/t/o 250 g or less,G2,5362,"$8,340.08",0.61%,$27.69
58572,,Tlh uterus over 250 g,G2,5362,"$8,340.08",3.15%,$143.01
58573,,Tlh w/t/o uterus over 250 g,G2,5362,"$8,340.08",0.31%,$14.07
58580,,Transcrv abltj utrn fibrd rf,J8,5416,"$5,798.90",31.00%,"$1,797.66"
58600,,Division of fallopian tube,G2,5414,"$2,913.56",0.00%,$0.00
58615,,Occlude fallopian tube(s),G2,5414,"$2,913.56",4.24%,$67.25
58660,,Laparoscopy lysis,A2,5361,"$4,969.29",0.43%,$11.63
58661,,Laparoscopy remove adnexa,A2,5361,"$4,969.29",0.68%,$18.40
58662,,Laparoscopy excise lesions,A2,5361,"$4,969.29",0.91%,$24.62
58670,,Laparoscopy tubal cautery,A2,5361,"$4,969.29",0.28%,$7.57
58671,,Laparoscopy tubal block,A2,5361,"$4,969.29",4.38%,$118.49
58672,,Laparoscopy fimbrioplasty,A2,5361,"$4,969.29",0.00%,$0.00
58673,,Laparoscopy salpingostomy,A2,5362,"$8,340.08",0.00%,$0.00
58674,,Laps abltj uterine fibroids,G2,5362,"$8,340.08",29.13%,"$1,322.54"
58800,,Drainage of ovarian cyst(s),A2,5414,"$2,913.56",0.00%,$0.00
58805,,Drainage of ovarian cyst(s),G2,5414,"$2,913.56",3.95%,$62.65
58820,,Drain ovary abscess open,A2,5414,"$2,913.56",0.00%,$0.00
58900,,Biopsy of ovary(s),A2,5414,"$2,913.56",0.00%,$0.00
58970,,Retrieval of oocyte,A2,5413,$765.96,0.00%,$0.00
58974,,Transfer of embryo,A2,5413,$765.96,0.00%,$0.00
58976,,Transfer of embryo,A2,5412,$305.66,0.00%,$0.00
59000,,Amniocentesis diagnostic,P3,5413,$765.96,0.00%,$0.00
59001,,Amniocentesis therapeutic,R2,5412,$305.66,0.00%,$0.00
59012,,Fetal cord puncture prenatal,G2,5412,$305.66,0.00%,$0.00
59015,,Chorion biopsy,P3,5413,$765.96,0.00%,$0.00
59020,,Fetal contract stress test,P3,5411,$189.86,0.00%,$0.00
59025,,Fetal non-stress test,P3,5411,$189.86,0.00%,$0.00
59070,,Transabdom amnioinfus w/us,G2,5412,$305.66,0.00%,$0.00
59072,,Umbilical cord occlud w/us,J8,5412,$305.66,40.64%,$124.22
59074,,Fetal fluid drainage w/us,G2,5412,$305.66,0.00%,$0.00
59076,,Fetal shunt placement w/us,G2,5412,$305.66,0.00%,$0.00
59100,,Remove uterus lesion,R2,5415,"$3,922.53",0.00%,$0.00
59150,,Treat ectopic pregnancy,G2,5361,"$4,969.29",0.00%,$0.00
59151,,Treat ectopic pregnancy,G2,5361,"$4,969.29",0.55%,$14.88
59160,,D & c after delivery,A2,5414,"$2,913.56",0.00%,$0.00
59200,,Insert cervical dilator,P3,5412,$305.66,0.00%,$0.00
59300,,Episiotomy or vaginal repair,P3,5414,"$2,913.56",0.00%,$0.00
59320,,Revision of cervix,A2,5414,"$2,913.56",0.00%,$0.00
59412,,Antepartum manipulation,G2,5414,"$2,913.56",0.00%,$0.00
59414,,Deliver placenta,G2,5414,"$2,913.56",0.00%,$0.00
59812,,Treatment of miscarriage,A2,5414,"$2,913.56",0.00%,$0.00
59820,,Care of miscarriage,A2,5414,"$2,913.56",0.01%,$0.16
59821,,Treatment of miscarriage,A2,5414,"$2,913.56",0.00%,$0.00
59840,,Abortion,A2,5414,"$2,913.56",11.67%,$185.09
59841,,Abortion,A2,5414,"$2,913.56",0.00%,$0.00
59866,,Abortion (mpr),G2,5412,$305.66,0.00%,$0.00
59870,,Evacuate mole of uterus,A2,5414,"$2,913.56",0.00%,$0.00
59871,,Remove cerclage suture,A2,5414,"$2,913.56",0.00%,$0.00
60000,,Drain thyroid/tongue cyst,A2,5163,"$1,224.82",0.00%,$0.00
60100,,Biopsy of thyroid,P3,5071,$670.36,0.28%,$0.15
60200,,Remove thyroid lesion,A2,5361,"$4,969.29",0.26%,$7.03
60210,,Partial thyroid excision,G2,5361,"$4,969.29",0.10%,$2.71
60212,,Partial thyroid excision,G2,5361,"$4,969.29",0.06%,$1.62
60220,,Partial removal of thyroid,G2,5361,"$4,969.29",0.37%,$10.01
60225,,Partial removal of thyroid,G2,5361,"$4,969.29",2.30%,$62.22
60240,,Removal of thyroid,G2,5361,"$4,969.29",0.33%,$8.93
60260,,Repeat thyroid surgery,G2,5165,"$5,070.97",0.00%,$0.00
60280,,Remove thyroid duct lesion,A2,5361,"$4,969.29",0.60%,$16.23
60281,,Remove thyroid duct lesion,A2,5361,"$4,969.29",2.33%,$63.03
60300,,Aspir/inj thyroid cyst,P3,5071,$670.36,0.06%,$0.04
60500,,Explore parathyroid glands,G2,5165,"$5,070.97",0.80%,$22.08
60512,,Autotransplant parathyroid,N1,,,,
61000,,Remove cranial cavity fluid,R2,5442,$658.90,0.00%,$0.00
61001,,Remove cranial cavity fluid,R2,5442,$658.90,0.00%,$0.00
61020,,Remove brain cavity fluid,A2,5443,$868.45,0.00%,$0.00
61026,,Injection into brain canal,A2,5442,$658.90,0.06%,$0.22
61050,,Remove brain canal fluid,A2,5441,$282.20,0.00%,$0.00
61055,,Injection into brain canal,A2,5441,$282.20,0.00%,$0.00
61070,,Brain canal shunt procedure,A2,5442,$658.90,0.20%,$0.72
61215,,Insert brain-fluid device,A2,5432,"$5,533.75",13.96%,$420.54
61330,,Decompress eye socket,G2,5164,"$2,422.49",0.00%,$0.00
61770,,Incise skull for treatment,G2,5432,"$5,533.75",0.00%,$0.00
61781,,Scan proc cranial intra,N1,,,,
61782,,Scan proc cranial extra,N1,,,,
61783,,Scan proc spinal,N1,,,,
61790,,Treat trigeminal nerve,A2,5431,"$1,648.99",2.34%,$21.01
61791,,Treat trigeminal tract,A2,5431,"$1,648.99",0.19%,$1.71
61880,,Revise/remove neuroelectrode,G2,5461,"$3,486.46",21.61%,$410.14
61885,,Insrt/redo neurostim 1 array,J8,5464,"$20,597.82",86.82%,"$17,883.03"
61886,,Implant neurostim arrays,J8,5465,"$27,243.64",84.47%,"$23,012.70"
61888,,Revise/remove neuroreceiver,J8,5463,"$13,453.37",56.29%,"$7,572.90"
62160,,Neuroendoscopy add-on,N1,,,,
62194,,Replace/irrigate catheter,A2,5431,"$1,648.99",0.00%,$0.00
62225,,Replace/irrigate catheter,A2,5432,"$5,533.75",13.97%,$420.84
62230,,Replace/revise brain shunt,G2,5432,"$5,533.75",29.87%,$899.82
62252,,Csf shunt reprogram,P3,5743,$284.59,0.00%,$0.00
62263,,Epidural lysis mult sessions,A2,5443,$868.45,10.14%,$47.94
62264,,Epidural lysis on single day,A2,5443,$868.45,2.33%,$11.02
62267,,Interdiscal perq aspir dx,G2,5071,$670.36,1.95%,$7.12
62268,,Drain spinal cord cyst,A2,5443,$868.45,0.00%,$0.00
62269,,Needle biopsy spinal cord,A2,5072,"$1,254.33",0.00%,$0.00
62270,,Dx lmbr spi pnxr,A2,5442,$658.90,0.07%,$0.25
62272,,Ther spi pnxr drg csf,A2,5442,$658.90,1.28%,$4.59
62273,,Inject epidural patch,A2,5442,$658.90,1.52%,$5.45
62280,,Treat spinal cord lesion,A2,5443,$868.45,0.00%,$0.00
62281,,Treat spinal cord lesion,A2,5443,$868.45,0.02%,$0.09
62282,,Treat spinal canal lesion,A2,5443,$868.45,1.66%,$7.85
62284,,Injection for myelogram,N1,,,,
62287,,Dcmprn px perq 1/mlt lumbar,A2,5431,"$1,648.99",10.71%,$96.14
62290,,Njx px discography lumbar,N1,,,,
62291,,Njx px discography crv/thrc,N1,,,,
62292,,Njx chemonucleolysis lmbr,R2,5431,"$1,648.99",0.00%,$0.00
62294,,Injection into spinal artery,A2,5443,$868.45,0.00%,$0.00
62302,,Myelography lumbar injection,N1,,,,
62303,,Myelography lumbar injection,N1,,,,
62304,,Myelography lumbar injection,N1,,,,
62305,,Myelography lumbar injection,N1,,,,
62320,,Njx interlaminar crv/thrc,G2,5442,$658.90,0.00%,$0.00
62321,,Njx interlaminar crv/thrc,G2,5442,$658.90,0.22%,$0.79
62322,,Njx interlaminar lmbr/sac,G2,5443,$868.45,0.24%,$1.13
62323,,Njx interlaminar lmbr/sac,G2,5442,$658.90,0.15%,$0.54
62324,,Njx interlaminar crv/thrc,G2,5443,$868.45,0.00%,$0.00
62325,,Njx interlaminar crv/thrc,G2,5443,$868.45,0.17%,$0.80
62326,,Njx interlaminar lmbr/sac,G2,5443,$868.45,10.35%,$48.93
62327,,Njx interlaminar lmbr/sac,G2,5443,$868.45,1.11%,$5.25
62328,,Dx lmbr spi pnxr w/fluor/ct,G2,5442,$658.90,0.08%,$0.29
62329,,Ther spi pnxr csf fluor/ct,G2,5442,$658.90,0.49%,$1.76
62350,,Implant spinal canal cath,J8,5432,"$5,533.75",49.58%,"$2,743.63"
62355,,Remove spinal canal catheter,A2,5431,"$1,648.99",0.15%,$1.35
62360,,Insert spine infusion device,J8,5471,"$15,787.20",73.67%,"$11,630.43"
62361,,Implant spine infusion pump,J8,5471,"$15,787.20",75.26%,"$11,881.45"
62362,,Implant spine infusion pump,J8,5471,"$15,787.20",75.63%,"$11,939.86"
62365,,Remove spine infusion device,A2,5432,"$5,533.75",1.97%,$59.35
62367,,Analyze spine infus pump,P3,5743,$284.59,0.00%,$0.00
62368,,Analyze sp inf pump w/reprog,P3,5743,$284.59,0.00%,$0.00
62369,,Anal sp inf pmp w/reprg&fill,P3,5743,$284.59,0.00%,$0.00
62370,,Anl sp inf pmp w/mdreprg&fil,P3,5743,$284.59,0.03%,$0.02
62380,,Ndsc dcmprn 1 ntrspc lumbar,G2,5114,"$6,231.99",1.49%,$50.55
63001,,Remove spine lamina 1/2 crvl,G2,5114,"$6,231.99",1.28%,$43.42
63003,,Remove spine lamina 1/2 thrc,G2,5114,"$6,231.99",0.44%,$14.93
63005,,Remove spine lamina 1/2 lmbr,G2,5114,"$6,231.99",2.54%,$86.17
63020,,Neck spine disk surgery,G2,5114,"$6,231.99",2.15%,$72.94
63030,,Low back disk surgery,G2,5114,"$6,231.99",1.32%,$44.78
63042,,Laminotomy single lumbar,G2,5114,"$6,231.99",2.09%,$70.90
63044,,Laminotomy addl lumbar,N1,,,,
63045,,Lam facetec & foramot crv,G2,5114,"$6,231.99",1.65%,$55.98
63046,,Lam facetec & foramot thrc,G2,5114,"$6,231.99",1.70%,$57.67
63047,,Lam facetec & foramot lumbar,G2,5114,"$6,231.99",2.08%,$70.56
63055,,Decompress spinal cord thrc,G2,5114,"$6,231.99",2.04%,$69.21
63056,,Decompress spinal cord lmbr,G2,5114,"$6,231.99",0.93%,$31.55
63600,,Remove spinal cord lesion,A2,5431,"$1,648.99",0.00%,$0.00
63610,,Stimulation of spinal cord,J8,5431,"$1,648.99",47.92%,$790.20
63650,,Implant neuroelectrodes,J8,5462,"$6,445.55",49.02%,"$3,159.61"
63655,,Implant neuroelectrodes,J8,5464,"$20,597.82",72.08%,"$14,846.91"
63661,,Remove spine eltrd perq aray,G2,5431,"$1,648.99",2.40%,$21.54
63662,,Remove spine eltrd plate,G2,5461,"$3,486.46",1.12%,$21.26
63663,,Revise spine eltrd perq aray,J8,5462,"$6,445.55",46.04%,"$2,967.53"
63664,,Revise spine eltrd plate,J8,5463,"$13,453.37",48.72%,"$6,554.48"
63685,,Ins/rplc spi npg/rcvr pocket,J8,5465,"$27,243.64",84.13%,"$22,920.07"
63688,,Rev/rmv imp sp npg/r dtch cn,A2,5461,"$3,486.46",24.35%,$462.15
63744,,Revision of spinal shunt,J8,5432,"$5,533.75",47.07%,"$2,604.74"
63746,,Removal of spinal shunt,A2,5431,"$1,648.99",2.66%,$23.88
64400,,Njx aa&/strd trigeminal nrv,P3,5441,$282.20,0.01%,$0.01
