"Addendum BB -- ASC Covered Ancillary Services Integral to Covered Surgical Procedures for CY 2024 
(Including Ancillary Services for Which Payment is Packaged)",,,,,,,
CPT codes and descriptions only are copyright 2023 American Medical Association.  All Rights Reserved.  Applicable FARS/DFARS Apply.  Dental codes (D codes) are copyright 2023 American Dental Association.  All Rights Reserved.,,,,,,,
J1814,,Inj. insulin (lyumjev),,N1,,,
J1815,,Insulin injection,,N1,,,
J1817,,Insulin for insulin pump use,,N1,,,
J1823,,"Inj. inebilizumab-cdon, 1 mg",*,K2,,$484.40,
J1826,,Interferon beta-1a inj,,K2,,"$1,910.69",
J1830,,Interferon beta-1b / .25 mg,,K5,,,
J1833,,"Injection, isavuconazonium",,K2,,$0.98,$0.19
J1835,,Itraconazole injection,,K5,,,
J1836,,"Inj, metronidazole, 10 mg",,K2,,$0.03,
J1840,,Kanamycin sulfate 500 mg inj,,D5,,,
J1850,,Kanamycin sulfate 75 mg inj,,D5,,,
J1885,,Ketorolac tromethamine inj,,N1,,,
J1890,,Cephalothin sodium injection,,K5,,,
J1920,,"Inj, labetalol hcl, 5mg ",,K2,,$0.27,
J1921,,"Inj labetalol hcl hikma, 5mg",,K2,,$1.63,
J1930,,Lanreotide injection,,K2,,$49.97,
J1931,,Laronidase injection,,K2,,$38.70,
J1932,,"Inj, lanreotide, (cipla) 1mg",,K2,,$36.80,
J1939,,"Inj, bumetanide, 0.5 mg",,N1,,,
J1940,,Furosemide injection,,N1,,,
J1943,,"Inj., aristada initio, 1 mg",,K2,,$3.19,
J1944,,Aripiprazole lauroxil 1 mg,,K2,,$3.23,
J1945,,Lepirudin,,K5,,,
J1950,,Leuprolide acetate /3.75 mg,,K2,,"$1,617.65",$313.45
J1951,,Inj fensolvi 0.25 mg,,K2,,$140.62,
J1952,,"Leuprolide inj, camcevi, 1mg",,K2,,$55.00,
J1953,,Levetiracetam injection,,N1,,,
J1954,,Leuprolide depot cipla 7.5mg,,K2,,$257.70,
J1956,,Levofloxacin injection,,N1,,,
J1960,,Levorphanol tartrate inj,,N1,,,
J1961,,"Inj, lenacapavir, 1 mg",,K2,,$21.99,
J1980,,Hyoscyamine sulfate inj,,N1,,,
J1990,,Chlordiazepoxide injection,,K5,,,
J2001,,Lidocaine injection,,N1,,,
J2010,,Lincomycin injection,,N1,,,
J2020,,Linezolid injection,,N1,,,
J2021,,"Inj, linezolid (hospira)",,K2,,$14.76,$1.77
J2060,,Lorazepam injection,,N1,,,
J2062,,Loxapine for inhalation 1 mg,,K5,,,
J2150,,Mannitol injection,,N1,,,
J2170,,Mecasermin injection,,N1,,,
J2175,,Meperidine hydrochl /100 mg,,N1,,,
J2180,,Meperidine/promethazine inj,,N1,,,
J2182,,"Injection, mepolizumab, 1mg",,K2,,$30.44,
J2183,,Inj meropenem (wg crit care),,N1,,,
J2184,,"Inj, meropenem (b. braun)",,N1,,,
J2185,,Meropenem,,N1,,,
J2186,,"Inj., meropenem, vaborbactam",,K2,,$2.09,
J2210,,Methylergonovin maleate inj,,N1,,,
J2212,,Methylnaltrexone injection,,K2,,$0.94,
J2246,,"Inj, micafungin (baxter)",,K5,,,
J2247,,"Inj, micafungin (par pharm)",,K2,,$0.35,
J2248,,Micafungin sodium injection,,N1,,,
J2249,,"Inj, remimazolam, 1 mg",,N1,,,
J2250,,Inj midazolam hydrochloride,,N1,,,
J2251,,Inj midazolam (wg crit care),,N1,,,
J2260,,Inj milrinone lactate / 5 mg,,N1,,,
J2265,,Minocycline hydrochloride,,K2,,$2.59,$0.48
J2267,,"Inj, mirikizumab-mrkz, 1 mg",,K2,,$39.54,
J2270,,Morphine sulfate injection,,N1,,,
J2272,,"Inj, morphine (fresenius)",,N1,,,
J2274,,Inj morphine pf epid ithc,,N1,,,
J2277,,"Inj, motixafortide, 0.25 mg",,K2,,$25.22,
J2278,,Ziconotide injection,,K2,,$9.65,
J2280,,"Inj, moxifloxacin 100 mg",,N1,,,
J2281,,Inj moxifloxacin (fres kabi),,K2,,$7.22,
J2300,,Inj nalbuphine hydrochloride,,N1,,,
J2305,,"Inj, nitroglycerin, 5 mg",,K2,,$1.41,
J2310,,Inj naloxone hydrochloride,,N1,,,
J2311,,"Inj, naloxone hcl (zimhi)",,K2,,$1.50,
J2315,,"Naltrexone, depot form",,K2,,$4.12,
J2320,,Nandrolone decanoate 50 mg,,N1,,,
J2323,,Natalizumab injection,,K2,,$24.15,
J2326,,"Inj, nusinersen, 0.1mg",,K2,,"$1,231.90",
J2327,,Inj risankizumab-rzaa 1 mg,,K2,,$14.63,
J2329,,"Inj ublituximab-xiiy, 1 mg",,K2,,$69.44,$13.87
J2350,,"Injection, ocrelizumab, 1 mg",,K2,,$59.80,
J2353,,"Octreotide injection, depot",,K2,,$214.88,
J2354,,"Octreotide inj, non-depot",,N1,,,
J2355,,Oprelvekin injection,,K5,,,
J2356,,"Inj tezepelumab-ekko, 1mg",,K2,,$18.11,
J2357,,Omalizumab injection,,K2,,$38.29,
J2358,,Olanzapine long-acting inj,,K2,,$2.92,
J2359,,"Inj. olanzapine, 0.5mg",,K2,,$0.92,
J2360,,Orphenadrine injection,,N1,,,
J2371,,Inj phenylephrine hcl 20 mcg,,N1,,,
J2372,,"Inj, biorphen, 20 micrograms",,K2,,$0.17,
J2373,,"Inj, immphentiv, 20 mcg",,N1,,,
J2401,,Chloroprocaine hcl injection,,K2,,$0.03,
J2402,,Chloroprocaine (clorotekal),,K5,,,
J2403,,"Chloroprocaine opht gel, 1mg",,K2,,$0.63,
J2404,,"Inj, nicardipine 0.1 mg",,N1,,,
J2405,,Ondansetron hcl injection,,N1,,,
J2406,,"Injection, oritavancin 10 mg",*,K2,,$42.50,
J2407,,"Injection, oritavancin",,K2,,$28.46,
J2410,,Oxymorphone hcl injection,,K5,,,
J2425,,Palifermin injection,,K2,,$33.99,$5.74
J2426,,"Inj, invega sustenna, 1 mg",,K2,,$14.76,
J2427,,"Inj, invega hafyera/trinza",,K2,,$12.66,
J2430,,Pamidronate disodium /30 mg,,N1,,,
J2440,,Papaverin hcl injection,,N1,,,
J2460,,Oxytetracycline injection,,K5,,,
J2468,,"Inj, palonosetron (avyxa)",,K5,,,
J2469,,Palonosetron hcl,,N1,,,
J2470,,Inj pantoprazole sodium 40mg,,N1,,,
J2471,,Inj pantoprazole(hikma) 40mg,,N1,,,
J2501,,Paricalcitol,,N1,,,
J2502,,"Inj, pasireotide long acting",,K2,,$479.84,$84.24
J2503,,Pegaptanib sodium injection,,K5,,,
J2504,,"Pegademase bovine, 25 iu",,K5,,,
J2506,,Inj pegfilgrast ex bio 0.5mg,,K2,,$31.14,
J2507,,Pegloticase injection,,K2,,"$3,482.15",$695.32
J2508,,Pegunigalsidase alfa-iwxj,,K2,,$223.55,
J2510,,Penicillin g procaine inj,,K2,,$40.94,
J2513,,Pentastarch 10% solution,,K5,,,
J2515,,Pentobarbital sodium inj,,N1,,,
J2540,,Penicillin g potassium inj,,N1,,,
J2543,,Piperacillin/tazobactam,,N1,,,
J2547,,"Injection, peramivir",,K2,,$1.68,
J2550,,Promethazine hcl injection,,N1,,,
J2560,,Phenobarbital sodium inj,,N1,,,
J2561,,"Inj, sezaby, 1 mg",,N1,,,
J2562,,Plerixafor injection,,K2,,$50.47,
J2590,,Oxytocin injection,,N1,,,
J2597,,Inj desmopressin acetate,,K2,,$5.42,
J2598,,"Inj, vasopressin, 1 unit",,K2,,$1.62,
J2599,,Inj vasopressin (am reg) 1 u,,N1,,,
J2601,,"Inj, vasopressin (baxter)",,K2,,$3.77,
J2650,,Prednisolone acetate inj,,K5,,,
J2670,,Totazoline hcl injection,,K5,,,
J2675,,Inj progesterone per 50 mg,,N1,,,
J2679,,Inj fluphenazine hcl 1.25 mg,,N1,,,
J2680,,Fluphenazine decanoate 25 mg,,N1,,,
J2690,,Procainamide hcl injection,,K2,,$546.07,
J2700,,Oxacillin sodium injeciton,,N1,,,
J2704,,"Inj, propofol, 10 mg",,N1,,,
J2710,,Neostigmine methylslfte inj,,N1,,,
J2720,,Inj protamine sulfate/10 mg,,N1,,,
J2724,,Protein c concentrate,,K2,,$15.05,
J2725,,Inj protirelin per 250 mcg,,K5,,,
J2730,,Pralidoxime chloride inj,,N1,,,
J2760,,Phentolaine mesylate inj,,K2,,$367.12,
J2765,,Metoclopramide hcl injection,,N1,,,
J2770,,Quinupristin/dalfopristin,,K2,,$6.23,
J2777,,"Inj, faricimab-svoa, 0.1mg",,K2,,$34.25,
J2778,,Ranibizumab injection,,K2,,$137.14,
J2779,,"Inj, susvimo 0.1 mg",,K2,,$79.08,
J2780,,Ranitidine hydrochloride inj,,D5,,,
J2781,,"Inj, pegcetacoplan, 1mg",,K2,,$147.36,
J2782,,Inj avacincaptad pegol 0.1mg,,K2,,$109.53,
J2782,,Inj avacincaptad pegol 0.1mg,,K2,,$109.53,
J2783,,Rasburicase,,K2,,$371.29,
J2785,,Regadenoson injection,,N1,,,
J2786,,"Injection, reslizumab, 1mg",,K2,,$10.31,
J2787,,Riboflavin 5'phos opth<=3ml,,N1,,,
J2788,,Rho d immune globulin 50 mcg,,N1,,,
J2790,,Rho d immune globulin inj,,N1,,,
J2791,,Rhophylac injection,,N1,,,
J2792,,"Rho(d) immune globulin h, sd",,K2,,$34.34,
J2793,,Rilonacept injection,,K5,,,
J2794,,"Inj risperdal consta, 0.5 mg",,K2,,$11.30,
J2795,,Ropivacaine hcl injection,,N1,,,
J2796,,Romiplostim injection,,K2,,$101.05,$19.73
J2798,,"Inj., perseris, 0.5 mg",,K2,,$12.19,
J2799,,"Inj, uzedy, 1 mg",,K2,,$24.77,
J2800,,Methocarbamol injection,,N1,,,
J2801,,"Inj, rykindo, 0.5 mg",,K2,,$13.03,
J2805,,Sincalide injection,,N1,,,
J2806,,"Inj sincalide, maia, 5 mcg",,N1,,,
J2810,,Inj theophylline per 40 mg,,K5,,,
J2820,,Sargramostim injection,,K2,,$60.28,$11.87
J2840,,Inj sebelipase alfa 1 mg,,K2,,$539.42,
J2850,,Inj secretin synthetic human,,K2,,$42.57,$8.34
J2860,,"Injection, siltuximab",,K2,,$157.07,$29.23
J2910,,Aurothioglucose injeciton,,K5,,,
J2916,,Na ferric gluconate complex,,N1,,,
J2920,,Methylprednisolone injection,,D5,,,
J2930,,Methylprednisolone injection,,D5,,,
J2940,,Somatrem injection,,K5,,,
J2941,,Somatropin injection,,K2,,$163.55,
J2950,,Promazine hcl injection,,N1,,,
J2993,,Reteplase injection,,K2,,"$2,777.14",
J2995,,Inj streptokinase /250000 iu,,K5,,,
J2997,,Alteplase recombinant,,K2,,$91.47,
J2998,,Inj plasminogen tvmh 1mg,,K2,,$32.55,
J3000,,Streptomycin injection,,N1,,,
J3010,,Fentanyl citrate injection,,N1,,,
J3030,,Sumatriptan succinate / 6 mg,,N1,,,
J3031,,"Inj., fremanezumab-vfrm 1 mg",,K2,,$1.85,
J3032,,Inj. eptinezumab-jjmr 1 mg,,K2,,$18.69,
J3055,,Inj talquetamab-tgvs 0.25 mg,,K2,,$67.65,
J3060,,"Inj, taliglucerase alfa 10 u",,K2,,$42.58,
J3070,,Pentazocine injection,,N1,,,
J3090,,Inj tedizolid phosphate,,K2,,$1.81,
J3095,,Telavancin injection,,K2,,$6.38,
J3101,,Tenecteplase injection,,K2,,$157.72,
J3105,,Terbutaline sulfate inj,,N1,,,
J3111,,Inj. romosozumab-aqqg 1 mg,,K2,,$11.17,$2.23
J3121,,Inj testostero enanthate 1mg,,N1,,,
J3145,,Testosterone undecanoate 1mg,,K2,,$1.95,$0.38
J3230,,Chlorpromazine hcl injection,,N1,,,
J3240,,Thyrotropin injection,,K2,,"$2,073.34",
J3241,,Inj. teprotumumab-trbw 10 mg,,K2,,$343.89,
J3243,,Tigecycline injection,,N1,,,
J3244,,Inj. tigecycline (accord),,K2,,$2.65,
J3245,,"Inj., tildrakizumab, 1 mg",,K2,,$135.92,
J3246,,Tirofiban hcl,,K2,,$3.83,
J3247,,Inj secukinumab intrav 1mg,,K2,,$17.54,
J3250,,Trimethobenzamide hcl inj,,N1,,,
J3260,,Tobramycin sulfate injection,,N1,,,
J3262,,Tocilizumab injection,,K2,,$5.96,
J3263,,"Inj, toripalimab-tpzi, 1 mg",,K2,,$38.87,
J3265,,Injection torsemide 10 mg/ml,,K5,,,
J3280,,Thiethylperazine maleate inj,,K5,,,
J3285,,Treprostinil injection,,K2,,$55.82,
J3299,,Inj xipere 1 mg,,K2,,$48.40,
J3300,,Triamcinolone a inj prs-free,,N1,,,
J3301,,Triamcinolone acet inj nos,,N1,,,
J3302,,Triamcinolone diacetate inj,,N1,,,
J3303,,Triamcinolone hexacetonl inj,,N1,,,
J3304,,Inj triamcinolone ace xr 1mg,,K2,,$17.75,
J3305,,Inj trimetrexate glucoronate,,K5,,,
J3310,,Perphenazine injeciton,,N1,,,
J3315,,Triptorelin pamoate,,K2,,$466.73,
J3316,,"Inj., triptorelin xr 3.75 mg",,K2,,"$3,418.49",
J3320,,Spectinomycn di-hcl inj,,K5,,,
J3350,,Urea injection,,K5,,,
J3355,,"Urofollitropin, 75 iu",,K5,,,
J3357,,"Ustekinumab sub cu inj, 1 mg",,K2,,$159.91,
J3358,,"Ustekinumab, iv inject, 1 mg",,K2,,$12.97,
J3360,,Diazepam injection,,N1,,,
J3364,,Urokinase 5000 iu injection,,K5,,,
J3365,,"Urokinase 250,000 iu inj",,K5,,,
J3370,,Vancomycin hcl injection,,N1,,,
J3371,,"Inj, vancomycin hcl (mylan)",,K2,,$5.67,
J3372,,"Inj, vancomycin hcl (xellia)",,K2,,$6.42,
J3380,,"Injection, vedolizumab",,K2,,$22.26,
J3385,,Velaglucerase alfa,,K2,,$370.20,
J3393,,"Inj, betibeglogene autotemce",,B5,,,
J3394,,"Inj, lovotibeglogene autotem",,B5,,,
J3396,,Verteporfin injection,,K2,,$11.53,
J3397,,"Inj., vestronidase alfa-vjbk",,K5,,,
J3398,,Inj luxturna 1 billion vec g,,K2,,"$3,084.46",
J3400,,Triflupromazine hcl inj,,K5,,,
J3401,,"Vyjuvek 5x10^9pfu/ml, 0.1 ml",,K2,,$996.96,
J3410,,Hydroxyzine hcl injection,,N1,,,
J3411,,Thiamine hcl 100 mg,,N1,,,
J3415,,Pyridoxine hcl 100 mg,,N1,,,
J3420,,Vitamin b12 injection,,N1,,,
J3424,,Inj hydroxocobalamin iv 25mg,,K2,,$5.03,
J3425,,"Inj, hydroxocobalamin ",,N1,,,
J3430,,Vitamin k phytonadione inj,,N1,,,
J3465,,"Injection, voriconazole",,N1,,,
J3470,,Hyaluronidase injection,,N1,,,
J3471,,"Ovine, up to 999 usp units",,N1,,,
J3472,,"Ovine, 1000 usp units",,N1,,,
J3473,,Hyaluronidase recombinant,,N1,,,
J3475,,Inj magnesium sulfate,,N1,,,
J3480,,Inj potassium chloride,,N1,,,
J3485,,Zidovudine,,N1,,,
J3486,,Ziprasidone mesylate,,N1,,,
J3489,,Zoledronic acid 1mg,,N1,,,
J3490,,Drugs unclassified injection,,N1,,,
J3530,,Nasal vaccine inhalation,,N1,,,
J3590,,Unclassified biologics,,N1,,,
J7030,,Normal saline solution infus,,N1,,,
J7040,,Normal saline solution infus,,N1,,,
J7042,,5% dextrose/normal saline,,N1,,,
J7050,,Normal saline solution infus,,N1,,,
J7060,,5% dextrose/water,,N1,,,
J7070,,D5w infusion,,N1,,,
J7100,,Dextran 40 infusion,,N1,,,
J7110,,Dextran 75 infusion,,N1,,,
J7120,,Ringers lactate infusion,,N1,,,
J7121,,5% dextrose in lac ringers,,N1,,,
J7131,,Hypertonic saline sol,,N1,,,
J7165,,"Inj, human-lans, per i.u",,K2,,$2.00,
J7168,,Prothrombin complex kcentra,,K2,,$2.24,
J7169,,"Inj andexxa, 10 mg",,K2,,$131.99,
J7170,,"Inj., emicizumab-kxwh 0.5 mg",,K2,,$52.82,
J7171,,"Inj, adzynma, 10 iu",,K2,,$34.60,
J7175,,"Inj, factor x, (human), 1iu",,K2,,$9.11,
J7177,,"Inj., fibryga, 1 mg",,K2,,$1.11,
J7178,,Inj human fibrinogen con nos,,K2,,$1.45,
J7179,,Vonvendi inj 1 iu vwf:rco,,K2,,$1.87,
J7180,,Factor xiii anti-hem factor,,K2,,$10.16,
J7181,,Factor xiii recomb a-subunit,,K2,,$17.26,
J7182,,Factor viii recomb novoeight,,K2,,$1.38,
J7183,,Wilate injection,,K2,,$1.28,
J7185,,Xyntha inj,,K2,,$1.48,
J7186,,Antihemophilic viii/vwf comp,,K2,,$1.23,
J7187,,"Humate-p, inj",,K2,,$1.40,
J7188,,Factor viii recomb obizur,,K2,,$3.22,
J7189,,Factor viia recomb novoseven,,K2,,$2.52,
J7190,,Factor viii,,K2,,$1.17,
J7191,,Factor viii (porcine),,K5,,,
J7192,,Factor viii recombinant nos,,K2,,$1.55,
J7193,,Factor ix non-recombinant,,K2,,$1.41,
J7194,,Factor ix complex,,K2,,$1.65,
J7195,,Factor ix recombinant nos,,K2,,$1.85,
J7196,,Antithrombin recombinant,,K5,,,
J7197,,Antithrombin iii injection,,K2,,$3.85,
J7198,,Anti-inhibitor,,K2,,$2.34,
J7200,,Factor ix recombinan rixubis,,K2,,$1.67,
J7201,,Factor ix alprolix recomb,,K2,,$3.59,
J7202,,Factor ix idelvion inj,,K2,,$5.05,
J7203,,Factor ix recomb gly rebinyn,,K2,,$4.57,
J7204,,Inj recombin esperoct per iu,,K2,,$2.17,
J7205,,Factor viii fc fusion recomb,,K2,,$2.34,
J7207,,Factor viii pegylated recomb,,K2,,$2.10,
J7208,,Inj. jivi 1 iu,,K2,,$2.44,
J7209,,Factor viii nuwiq recomb 1iu,,K2,,$1.24,
J7210,,"Inj, afstyla, 1 i.u.",,K2,,$1.46,
J7211,,"Inj, kovaltry, 1 i.u.",,K2,,$1.48,
J7212,,Factor viia recomb sevenfact,,K2,,$2.30,
J7213,,"Inj, ixinity, 1 i.u.",,K2,,$1.81,
J7214,,Altuviiio per factor viii iu,,K2,,$4.69,
J7308,,Aminolevulinic acid hcl top,,K2,,$396.97,
J7309,,"Methyl aminolevulinate, top",,K5,,,
J7310,,Ganciclovir long act implant,,K5,,,
J7311,,"Inj., retisert, 0.01 mg",,K2,,$333.48,
J7312,,Dexamethasone intra implant,,K2,,$205.62,
J7313,,"Inj., iluvien, 0.01 mg",,K2,,$495.38,
J7314,,"Inj., yutiq, 0.01 mg",,K2,,$527.97,
J7315,,Ophthalmic mitomycin,,N1,,,
J7316,,"Inj, ocriplasmin, 0.125 mg",,N1,,,
J7318,,"Inj, durolane 1 mg",,K2,,$7.00,
J7320,,"Genvisc 850, inj, 1mg",,K2,,$5.90,
J7321,,Hyalgan supartz visco-3 dose,,N1,,,
J7322,,Hymovis injection 1 mg,,K2,,$17.45,
J7323,,Euflexxa inj per dose,,K2,,$121.31,
J7324,,Orthovisc inj per dose,,K2,,$122.91,
J7325,,Synvisc or synvisc-one,,K2,,$9.16,
J7326,,Gel-one,,K2,,$534.48,
J7327,,Monovisc inj per dose,,K2,,$683.17,
J7328,,Gelsyn-3 injection 0.1 mg,,K2,,$0.58,
J7329,,"Inj, trivisc 1 mg",,K2,,$6.67,
J7331,,"Synojoynt, inj., 1 mg",,K2,,$9.58,
J7332,,"Inj., triluron, 1 mg",,K2,,$10.36,
J7336,,Capsaicin 8% patch,,K2,,$3.33,
J7340,,Carbidopa levodopa ent 100ml,,K2,,$235.06,
J7342,,Ciprofloxacin otic susp 6 mg,,K2,,$30.02,
J7345,,"Aminolevulinic acid, 10% gel",,K2,,$1.72,
J7351,,Inj bimatoprost itc imp1mcg,,K2,,$209.86,
J7352,,"Afamelanotide implant, 1 mg",,K2,,"$2,873.33",
J7353,,Anacaulase-bcdb 8.8% gel 1 g,,K2,,$58.34,
J7354,,"Cantharidin top, applicator",,K2,,$711.75,
J7355,,Inj travoprost intra impl,,K2,,$197.16,
J7402,,Mometasone sinus sinuva,,K2,,$11.35,
J7500,,Azathioprine oral 50mg,,N1,,,
J7501,,Azathioprine parenteral,,K2,,$235.67,
J7502,,Cyclosporine oral 100 mg,,N1,,,
J7503,,Tacrol envarsus ex rel oral,,N1,,,
J7504,,Lymphocyte immune globulin,,K2,,"$3,968.45",$566.30
J7505,,Monoclonal antibodies,,K5,,,
J7507,,Tacrolimus imme rel oral 1mg,,N1,,,
J7508,,Tacrol astagraf ex rel oral,,N1,,,
J7509,,Methylprednisolone oral,,N1,,,
J7510,,Prednisolone oral per 5 mg,,N1,,,
J7511,,Antithymocyte globuln rabbit,,K2,,$956.74,
J7512,,Prednisone ir or dr oral 1mg,,N1,,,
J7513,,"Daclizumab, parenteral",,K5,,,
J7515,,Cyclosporine oral 25 mg,,N1,,,
J7516,,Cyclosporin parenteral 250mg,,N1,,,
J7517,,Mycophenolate mofetil oral,,N1,,,
J7518,,Mycophenolic acid,,N1,,,
J7519,,Inj. mycophenolate mofetil,,K2,,$0.52,
J7520,,"Sirolimus, oral",,N1,,,
J7525,,Tacrolimus injection,,K2,,$254.78,
J7527,,Oral everolimus,,N1,,,
J7599,,Immunosuppressive drug noc,,N1,,,
J7665,,Mannitol for inhaler,,N1,,,
J7674,,"Methacholine chloride, neb",,N1,,,
J7799,,Non-inhalation drug for dme,,N1,,,
J7999,,"Compounded drug, noc",,N1,,,
J8501,,Oral aprepitant,,N1,,,
J8510,,Oral busulfan,,N1,,,
J8520,,"Capecitabine, oral, 150 mg",,N1,,,
J8521,,"Capecitabine, oral, 500 mg",,N1,,,
J8530,,Cyclophosphamide oral 25 mg,,N1,,,
J8540,,Oral dexamethasone,,N1,,,
J8560,,Etoposide oral 50 mg,,K2,,$76.66,
J8562,,Oral fludarabine phosphate,,K5,,,
J8565,,Gefitinib oral,,K5,,,
J8597,,Antiemetic drug oral nos,,N1,,,
J8600,,Melphalan oral 2 mg,,K5,,,
J8610,,Methotrexate oral 2.5 mg,,N1,,,
J8611,,Oral methotrexate (jylamvo),,K2,,$19.36,
J8612,,Oral methotrexate (xatmep),,K2,,$20.71,
J8650,,Nabilone oral,,K5,,,
J8655,,"Oral netupitant, palonosetro",,K2,,$400.24,$75.86
J8670,,"Rolapitant, oral, 1mg",,K2,,$1.58,
J8700,,Temozolomide,,N1,,,
J8705,,Topotecan oral,,K2,,$124.86,
J9000,,Doxorubicin hcl injection,,N1,,,
J9015,,Aldesleukin injection,,K2,,"$3,943.00",
J9017,,Arsenic trioxide injection,,K2,,$7.20,
J9019,,Erwinaze injection,,K5,,,
J9020,,"Asparaginase, nos",,K5,,,
J9021,,"Inj, aspara, rylaze, 0.1 mg",,K2,,$52.79,$10.55
J9022,,"Inj, atezolizumab,10 mg",,K2,,$86.24,
J9023,,"Injection, avelumab, 10 mg",,K2,,$95.18,
J9025,,Azacitidine injection,,N1,,,
J9027,,Clofarabine injection,,K2,,$14.38,
J9029,,"Instill adstiladrin, tx dose",,K2,,"$63,354.77",
J9030,,Bcg live intravesical 1mg,,N1,,,
J9032,,"Injection, belinostat, 10mg",,K2,,$50.09,
J9033,,"Inj., treanda 1 mg",,K2,,$5.43,
J9034,,"Inj., bendeka 1 mg",,K2,,$12.95,
J9035,,Bevacizumab injection,,K2,,$72.70,
J9036,,Inj. belrapzo/bendamustine,,K2,,$27.53,
J9037,,Inj belantamab mafodot blmf,,K2,,$46.78,
J9039,,"Injection, blinatumomab",,K2,,$152.18,$29.31
J9040,,Bleomycin sulfate injection,,N1,,,
J9041,,"Injection, bortezomib, 0.1mg",,K2,,$1.57,
J9042,,Brentuximab vedotin inj,,K2,,$239.86,$45.35
J9043,,Cabazitaxel injection,,K2,,$216.46,
J9045,,Carboplatin injection,,N1,,,
J9046,,"Inj, bortezomib, dr. reddy's",,K2,,$48.55,
J9047,,"Injection, carfilzomib, 1 mg",,K2,,$49.58,$9.71
J9048,,"Inj, bortezomib freseniuskab",,K2,,$5.04,
J9049,,"Inj, bortezomib, hospira",,K2,,$1.49,
J9050,,Carmustine injection,,K2,,$330.87,
J9051,,"Inj, bortezomib (maia)",,K5,,,
J9052,,"Inj, carmustine (accord)",,K2,,$259.70,
J9055,,Cetuximab injection,,K2,,$75.48,
J9056,,"Inj, bendamustine, 1 mg",,K2,,$27.84,
J9057,,"Inj., copanlisib, 1 mg",,K2,,$92.81,
J9058,,Inj apotex/bendamustine 1 mg,,K2,,$15.22,
J9059,,"Inj bendamustine, baxter 1mg",,K5,,,
J9060,,Cisplatin 10 mg injection,,N1,,,
J9061,,"Inj, amivantamab-vmjw",*,K2,,$20.67,$4.11
J9063,,"Inj, elahere, 1 mg",,K2,,$66.76,
J9064,,"Inj, cabazitaxel (sandoz)",,K5,,,
J9065,,Inj cladribine per 1 mg,,K2,,$14.25,
J9070,,Cyclophosphamide 100 mg inj,,D5,,,
J9071,,Inj cyclophosphamd auromedic,,K2,,$1.16,
J9072,,Inj cyclophos dr.reddy's 5mg,,K5,,,
J9073,,Inj cyclophosphamd (ingenus),,K2,,$0.93,
J9074,,"Inj, cyclophosphamd, sandoz",,K2,,$4.34,
J9075,,"Inj, cyclophosphamide, nos",,K2,,$1.01,
J9098,,Cytarabine liposome inj,,K5,,,
J9100,,Cytarabine hcl 100 mg inj,,N1,,,
J9118,,Inj. calaspargase pegol-mknl,,K5,,,
J9119,,"Inj., cemiplimab-rwlc, 1 mg",,K2,,$28.24,
J9120,,Dactinomycin injection,,K2,,$282.13,
J9130,,Dacarbazine 100 mg inj,,N1,,,
J9144,,"Daratumumab, hyaluronidase",,K2,,$51.41,
J9145,,"Injection, daratumumab 10 mg",,K2,,$65.12,
J9150,,Daunorubicin injection,,K2,,$24.44,
J9151,,Daunorubicin citrate inj,,K5,,,
J9153,,"Inj daunorubicin, cytarabine",,K2,,$242.50,
J9155,,Degarelix injection,,K2,,$4.18,
J9165,,Diethylstilbestrol injection,,K5,,,
J9171,,Docetaxel injection,,N1,,,
J9172,,"Docetaxel (avyxa), 1 mg",,K2,,$50.99,
J9173,,"Inj., durvalumab, 10 mg",,K2,,$81.82,
J9175,,Elliotts b solution per ml,,N1,,,
J9176,,"Injection, elotuzumab, 1mg",,K2,,$7.58,
J9177,,Inj enfort vedo-ejfv 0.25mg,,K2,,$36.74,$6.97
J9178,,"Inj, epirubicin hcl, 2 mg",,N1,,,
J9179,,Eribulin mesylate injection,,K2,,$135.79,
J9181,,Etoposide injection,,N1,,,
J9185,,Fludarabine phosphate inj,,K2,,$134.15,
J9190,,Fluorouracil injection,,N1,,,
J9196,,Inj gemcitabine hcl (accord) ,,K2,,$8.52,$0.95
J9198,,"Inj. infugem, 100 mg",,K2,,$40.28,
J9200,,Floxuridine injection,,K2,,"$3,858.03",
J9201,,In gemcitabine hcl nos 200mg,,N1,,,
J9202,,Goserelin acetate implant,,K2,,$674.77,$127.45
J9203,,Gemtuzumab ozogamicin 0.1 mg,,K2,,$229.67,
J9204,,"Inj mogamulizumab-kpkc, 1 mg",,K2,,$238.85,
J9205,,Inj irinotecan liposome 1 mg,,K2,,$64.77,
J9206,,Irinotecan injection,,N1,,,
J9207,,Ixabepilone injection,,K2,,$134.06,
J9208,,Ifosfamide injection,,N1,,,
J9209,,Mesna injection,,N1,,,
J9210,,"Inj., emapalumab-lzsg, 1 mg",,K2,,$378.03,
J9211,,Idarubicin hcl injection,,N1,,,
J9212,,Interferon alfacon-1 inj,,K5,,,
J9213,,Interferon alfa-2a inj,,K5,,,
J9214,,Interferon alfa-2b inj,,K2,,$28.66,
J9215,,Interferon alfa-n3 inj,,K5,,,
J9216,,Interferon gamma 1-b inj,,K5,,,
J9217,,Leuprolide acetate suspnsion,,K2,,$176.51,
J9218,,Leuprolide acetate injeciton,,K2,,$9.20,
J9219,,Leuprolide acetate implant,,K5,,,
