"Addendum FF -- ASC Device Offset Percentages for CY 2026 
(For Covered Surgical Procedures and Surgical Procedures for Which Payment is Packaged)",,,,,,,,
CPT codes and descriptions only are copyright 2024 American Medical Association.ÿ All Rights Reserved.ÿ Applicable FARS/DFARS Apply.  Dental codes (D codes) are copyright 2024 American Dental Association.ÿ All Rights Reserved. ,,,,,,,,
57180,,Treat vaginal bleeding,A2,5411,0.01%,$207.94,0.00%,$0.00
57200,,Repair of vagina,A2,5414,3.46%,"$3,235.12",0.13%,$2.26
57210,,Repair vagina/perineum,A2,5414,3.46%,"$3,235.12",0.00%,$0.00
57220,,Revision of urethra,A2,5415,14.81%,"$4,272.77",0.00%,$0.00
57230,,Repair of urethral lesion,A2,5414,3.46%,"$3,235.12",0.12%,$2.09
57240,,Anterior colporrhaphy,A2,5415,14.81%,"$4,272.77",4.34%,$99.63
57250,,Repair rectum & vagina,A2,5415,14.81%,"$4,272.77",3.83%,$87.92
57260,,Cmbn ant pst colprhy,A2,5415,14.81%,"$4,272.77",2.76%,$63.36
57265,,Cmbn ap colprhy w/ntrcl rpr,A2,5415,14.81%,"$4,272.77",2.21%,$50.73
57267,,Insert mesh/pelvic flr addon,N1,,,,,
57268,,Repair of bowel bulge,A2,5415,14.81%,"$4,272.77",5.43%,$124.65
57282,,Colpopexy extraperitoneal,G2,5416,14.98%,"$6,007.23",16.53%,$533.49
57283,,Colpopexy intraperitoneal,G2,5416,14.98%,"$6,007.23",5.91%,$190.74
57284,,Repair paravag defect open,J8,5415,14.81%,"$4,272.77",37.24%,"$1,591.18"
57285,,Repair paravag defect vag,G2,5416,14.98%,"$6,007.23",18.67%,$602.55
57287,,Revise/remove sling repair,G2,5414,3.46%,"$3,235.12",3.30%,$57.36
57288,,Repair bladder defect,J8,5415,14.81%,"$4,272.77",34.29%,"$1,465.13"
57289,,Repair bladder & vagina,A2,5416,14.98%,"$6,007.23",0.00%,$0.00
57291,,Construction of vagina,A2,5415,14.81%,"$4,272.77",0.00%,$0.00
57292,,Construct vagina with graft,G2,5415,14.81%,"$4,272.77",0.00%,$0.00
57295,,Revise vag graft via vagina,G2,5414,3.46%,"$3,235.12",1.78%,$30.94
57300,,Repair rectum-vagina fistula,A2,5414,3.46%,"$3,235.12",1.07%,$18.60
57310,,Repair urethrovaginal lesion,G2,5416,14.98%,"$6,007.23",0.00%,$0.00
57320,,Repair bladder-vagina lesion,G2,5415,14.81%,"$4,272.77",0.75%,$17.22
57330,,Repair bladder-vagina lesion,G2,5416,14.98%,"$6,007.23",12.60%,$406.65
57335,,Repair vagina,G2,5415,14.81%,"$4,272.77",11.97%,$274.78
57400,,Dilation of vagina,A2,5414,3.46%,"$3,235.12",0.48%,$8.34
57410,,Pelvic examination,A2,5414,3.46%,"$3,235.12",0.18%,$3.13
57415,,Remove vaginal foreign body,A2,5414,3.46%,"$3,235.12",0.16%,$2.78
57420,,Exam of vagina w/scope,P3,5412,0.02%,$310.69,0.20%,$0.15
57421,,Exam/biopsy of vag w/scope,P3,5413,0.11%,$939.06,0.16%,$0.15
57423,,Repair paravag defect lap,G2,5362,17.34%,"$9,530.94",7.51%,$384.55
57425,,Laparoscopy surg colpopexy,G2,5362,17.34%,"$9,530.94",12.95%,$663.10
57426,,Revise prosth vag graft lap,G2,5416,14.98%,"$6,007.23",2.92%,$94.24
57452,,Exam of cervix w/scope,P3,5411,0.01%,$207.94,0.02%,$0.01
57454,,Bx/curett of cervix w/scope,P3,5412,0.02%,$310.69,0.00%,$0.00
57455,,Biopsy of cervix w/scope,P3,5412,0.02%,$310.69,0.00%,$0.00
57456,,Endocerv curettage w/scope,P3,5412,0.02%,$310.69,0.00%,$0.00
57460,,Bx of cervix w/scope leep,P3,5414,3.46%,"$3,235.12",0.00%,$0.00
57461,,Conz of cervix w/scope leep,P3,5414,3.46%,"$3,235.12",0.00%,$0.00
57500,,Biopsy of cervix,P3,5413,0.11%,$939.06,0.16%,$0.17
57505,,Endocervical curettage,P3,5413,0.11%,$939.06,0.12%,$0.12
57510,,Cauterization of cervix,P3,5414,3.46%,"$3,235.12",0.00%,$0.00
57511,,Cryocautery of cervix,P3,5412,0.02%,$310.69,0.00%,$0.00
57513,,Laser surgery of cervix,A2,5414,3.46%,"$3,235.12",0.00%,$0.00
57520,,Conization of cervix,A2,5414,3.46%,"$3,235.12",0.03%,$0.52
57522,,Conization of cervix,A2,5414,3.46%,"$3,235.12",0.11%,$1.91
57530,,Removal of cervix,A2,5415,14.81%,"$4,272.77",0.27%,$6.20
57550,,Removal of residual cervix,A2,5415,14.81%,"$4,272.77",0.00%,$0.00
57555,,Remove cervix/repair vagina,G2,5415,14.81%,"$4,272.77",0.00%,$0.00
57556,,Remove cervix repair bowel,A2,5415,14.81%,"$4,272.77",0.00%,$0.00
57558,,D&c of cervical stump,A2,5414,3.46%,"$3,235.12",0.00%,$0.00
57700,,Revision of cervix,A2,5414,3.46%,"$3,235.12",0.00%,$0.00
57720,,Revision of cervix,A2,5414,3.46%,"$3,235.12",0.03%,$0.52
57800,,Dilation of cervical canal,P3,5414,3.46%,"$3,235.12",1.26%,$0.56
58100,,Biopsy of uterus lining,P3,5411,0.01%,$207.94,0.04%,$0.02
58110,,Bx done w/colposcopy add-on,N1,,,,,
58120,,Dilation and curettage,A2,5414,3.46%,"$3,235.12",0.28%,$4.87
58145,,Myomectomy vag method,A2,5414,3.46%,"$3,235.12",5.12%,$88.99
58260,,Vaginal hysterectomy,G2,5415,14.81%,"$4,272.77",3.29%,$75.52
58262,,Vag hyst including t/o,G2,5415,14.81%,"$4,272.77",2.68%,$61.52
58263,,Vag hyst w/t/o & vag repair,G2,5415,14.81%,"$4,272.77",0.04%,$0.92
58270,,Vag hyst w/enterocele repair,G2,5415,14.81%,"$4,272.77",4.52%,$103.76
58290,,Vag hyst complex,G2,5416,14.98%,"$6,007.23",0.00%,$0.00
58291,,Vag hyst incl t/o complex,G2,5415,14.81%,"$4,272.77",0.20%,$4.59
58292,,Vag hyst t/o & repair compl,G2,5416,14.98%,"$6,007.23",0.00%,$0.00
58294,,Vag hyst w/enterocele compl,G2,5415,14.81%,"$4,272.77",0.00%,$0.00
58301,,Remove intrauterine device,P3,5412,0.02%,$310.69,0.20%,$0.13
58321,,Artificial insemination,P3,5412,0.02%,$310.69,0.00%,$0.00
58322,,Artificial insemination,P3,5411,0.01%,$207.94,0.00%,$0.00
58323,,Sperm washing,P3,5411,0.01%,$207.94,0.00%,$0.00
58340,,Catheter for hysterography,N1,,,,,
58345,,Reopen fallopian tube,R2,5414,3.46%,"$3,235.12",25.50%,$443.21
58346,,Insert heyman uteri capsule,A2,5415,14.81%,"$4,272.77",0.00%,$0.00
58350,,Reopen fallopian tube,A2,5415,14.81%,"$4,272.77",0.00%,$0.00
58353,,Endometr ablate thermal,A2,5415,14.81%,"$4,272.77",4.33%,$99.40
58356,,Endometrial cryoablation,P3,5415,14.81%,"$4,272.77",0.00%,$0.00
58541,,Lsh uterus 250 g or less,G2,5362,17.34%,"$9,530.94",17.30%,$885.85
58542,,Lsh w/t/o ut 250 g or less,G2,5362,17.34%,"$9,530.94",10.03%,$513.59
58543,,Lsh uterus above 250 g,G2,5362,17.34%,"$9,530.94",0.00%,$0.00
58544,,Lsh w/t/o uterus above 250 g,G2,5362,17.34%,"$9,530.94",0.00%,$0.00
58545,,Laparoscopic myomectomy,A2,5361,5.68%,"$5,641.63",4.73%,$143.36
58546,,Laparo-myomectomy complex,A2,5362,17.34%,"$9,530.94",0.98%,$50.18
58550,,Laparo-asst vag hysterectomy,A2,5361,5.68%,"$5,641.63",0.00%,$0.00
58552,,Laparo-vag hyst incl t/o,G2,5362,17.34%,"$9,530.94",1.24%,$63.49
58553,,Laparo-vag hyst complex,G2,5362,17.34%,"$9,530.94",0.70%,$35.84
58554,,Laparo-vag hyst w/t/o compl,G2,5362,17.34%,"$9,530.94",0.00%,$0.00
58555,,Hysteroscopy dx sep proc,A2,5414,3.46%,"$3,235.12",1.75%,$30.42
58558,,Hysteroscopy biopsy,A2,5414,3.46%,"$3,235.12",4.04%,$70.22
58559,,Hysteroscopy lysis,A2,5415,14.81%,"$4,272.77",3.30%,$75.75
58560,,Hysteroscopy resect septum,A2,5415,14.81%,"$4,272.77",0.00%,$0.00
58561,,Hysteroscopy remove myoma,A2,5415,14.81%,"$4,272.77",5.67%,$130.16
58562,,Hysteroscopy remove fb,A2,5414,3.46%,"$3,235.12",0.69%,$11.99
58563,,Hysteroscopy ablation,A2,5415,14.81%,"$4,272.77",6.35%,$145.77
58565,,Hysteroscopy sterilization,J8,5415,14.81%,"$4,272.77",31.00%,"$1,324.56"
58570,,Tlh uterus 250 g or less,G2,5362,17.34%,"$9,530.94",1.79%,$91.66
58571,,Tlh w/t/o 250 g or less,G2,5362,17.34%,"$9,530.94",0.77%,$39.43
58572,,Tlh uterus over 250 g,G2,5362,17.34%,"$9,530.94",0.20%,$10.24
58573,,Tlh w/t/o uterus over 250 g,G2,5362,17.34%,"$9,530.94",0.20%,$10.24
58580,,Transcrv abltj utrn fibrd rf,J8,5416,14.98%,"$6,007.23",38.03%,"$2,284.55"
58600,,Division of fallopian tube,G2,5414,3.46%,"$3,235.12",0.00%,$0.00
58615,,Occlude fallopian tube(s),G2,5414,3.46%,"$3,235.12",7.82%,$135.92
58660,,Laparoscopy lysis,A2,5361,5.68%,"$5,641.63",0.56%,$16.97
58661,,Laparoscopy remove adnexa,A2,5361,5.68%,"$5,641.63",0.33%,$10.00
58662,,Laparoscopy excise lesions,A2,5361,5.68%,"$5,641.63",0.41%,$12.43
58670,,Laparoscopy tubal cautery,A2,5361,5.68%,"$5,641.63",0.00%,$0.00
58671,,Laparoscopy tubal block,A2,5361,5.68%,"$5,641.63",0.98%,$29.70
58672,,Laparoscopy fimbrioplasty,A2,5361,5.68%,"$5,641.63",0.00%,$0.00
58673,,Laparoscopy salpingostomy,A2,5362,17.34%,"$9,530.94",0.00%,$0.00
58674,,Laps abltj uterine fibroids,G2,5362,17.34%,"$9,530.94",28.27%,"$1,447.57"
58770,,Create new tubal opening,G2,5414,3.46%,"$3,235.12",0.00%,$0.00
58800,,Drainage of ovarian cyst(s),A2,5414,3.46%,"$3,235.12",20.08%,$349.00
58805,,Drainage of ovarian cyst(s),G2,5414,3.46%,"$3,235.12",2.69%,$46.75
58820,,Drain ovary abscess open,A2,5414,3.46%,"$3,235.12",0.00%,$0.00
58900,,Biopsy of ovary(s),A2,5414,3.46%,"$3,235.12",0.00%,$0.00
58920,,Partial removal of ovary(s),G2,5416,14.98%,"$6,007.23",0.00%,$0.00
58925,,Removal of ovarian cyst(s),G2,5415,14.81%,"$4,272.77",0.00%,$0.00
58970,,Retrieval of oocyte,A2,5413,0.11%,$939.06,0.00%,$0.00
58974,,Embryo transfer intrauterine,A2,5413,0.11%,$939.06,0.00%,$0.00
58976,,Transfer of embryo,A2,5412,0.02%,$310.69,0.00%,$0.00
59000,,Amniocentesis diagnostic,P3,5413,0.11%,$939.06,0.00%,$0.00
59001,,Amniocentesis therapeutic,R2,5412,0.02%,$310.69,0.00%,$0.00
59012,,Fetal cord puncture prenatal,G2,5412,0.02%,$310.69,0.00%,$0.00
59015,,Chorion biopsy,P3,5413,0.11%,$939.06,0.00%,$0.00
59020,,Fetal contract stress test,P3,5411,0.01%,$207.94,0.00%,$0.00
59025,,Fetal non-stress test,P3,5411,0.01%,$207.94,0.00%,$0.00
59030,,Fetal scalp blood sampling,G2,5412,0.02%,$310.69,0.00%,$0.00
59070,,Transabdom amnioinfus w/us,G2,5412,0.02%,$310.69,0.00%,$0.00
59072,,Umbilical cord occlud w/us,J8,5412,0.02%,$310.69,40.64%,$126.26
59074,,Fetal fluid drainage w/us,G2,5412,0.02%,$310.69,0.00%,$0.00
59076,,Fetal shunt placement w/us,G2,5412,0.02%,$310.69,0.00%,$0.00
59100,,Remove uterus lesion,R2,5415,14.81%,"$4,272.77",0.00%,$0.00
59150,,Treat ectopic pregnancy,G2,5361,5.68%,"$5,641.63",0.37%,$11.21
59151,,Treat ectopic pregnancy,G2,5361,5.68%,"$5,641.63",0.00%,$0.00
59160,,D & c after delivery,A2,5414,3.46%,"$3,235.12",0.00%,$0.00
59200,,Insert cervical dilator,P3,5412,0.02%,$310.69,0.00%,$0.00
59300,,Episiotomy or vaginal repair,P3,5414,3.46%,"$3,235.12",0.00%,$0.00
59320,,Revision of cervix,A2,5414,3.46%,"$3,235.12",0.02%,$0.35
59409,,Obstetrical care,G2,5414,3.46%,"$3,235.12",0.00%,$0.00
59412,,Antepartum manipulation,G2,5414,3.46%,"$3,235.12",0.00%,$0.00
59414,,Deliver placenta,G2,5414,3.46%,"$3,235.12",0.00%,$0.00
59612,,Vbac delivery only,G2,5414,3.46%,"$3,235.12",0.00%,$0.00
59812,,Treatment of miscarriage,A2,5414,3.46%,"$3,235.12",0.48%,$8.34
59820,,Care of miscarriage,A2,5414,3.46%,"$3,235.12",0.09%,$1.56
59821,,Treatment of miscarriage,A2,5414,3.46%,"$3,235.12",0.00%,$0.00
59840,,Induced abortion d&c,A2,5414,3.46%,"$3,235.12",0.00%,$0.00
59841,,Induced abortion dilat&evac,A2,5414,3.46%,"$3,235.12",0.00%,$0.00
59866,,Abortion (mpr),G2,5412,0.02%,$310.69,0.00%,$0.00
59870,,Evacuate mole of uterus,A2,5414,3.46%,"$3,235.12",0.00%,$0.00
59871,,Remove cerclage suture,A2,5414,3.46%,"$3,235.12",0.00%,$0.00
60000,,I&d thyroglssl dux cst infct,A2,5163,1.11%,"$1,226.94",0.00%,$0.00
60100,,Biopsy of thyroid,P3,5071,9.93%,$723.23,0.58%,$0.30
60200,,Remove thyroid lesion,A2,5361,5.68%,"$5,641.63",1.45%,$43.95
60210,,Partial thyroid excision,G2,5361,5.68%,"$5,641.63",0.33%,$10.00
60212,,Partial thyroid excision,G2,5361,5.68%,"$5,641.63",0.13%,$3.94
60220,,Partial removal of thyroid,G2,5361,5.68%,"$5,641.63",0.16%,$4.85
60225,,Partial removal of thyroid,G2,5361,5.68%,"$5,641.63",0.00%,$0.00
60240,,Removal of thyroid,G2,5361,5.68%,"$5,641.63",0.31%,$9.40
60252,,Removal of thyroid,G2,5165,3.85%,"$5,631.67",0.16%,$4.84
60260,,Repeat thyroid surgery,G2,5165,3.85%,"$5,631.67",0.74%,$22.39
60271,,Removal of thyroid,G2,5165,3.85%,"$5,631.67",0.07%,$2.12
60280,,Remove thyroid duct lesion,A2,5361,5.68%,"$5,641.63",0.35%,$10.61
60281,,Remove thyroid duct lesion,A2,5361,5.68%,"$5,641.63",0.00%,$0.00
60300,,Aspir/inj thyroid cyst,P3,5071,9.93%,$723.23,0.15%,$0.10
60500,,Explore parathyroid glands,G2,5165,3.85%,"$5,631.67",0.27%,$8.17
60502,,Re-explore parathyroids,G2,5165,3.85%,"$5,631.67",0.15%,$4.54
60512,,Autotransplant parathyroid,N1,,,,,
60520,,Removal of thymus gland,G2,5165,3.85%,"$5,631.67",0.00%,$0.00
60660,,Abltj 1/+thyr ndul 1lobe prq,G2,5072,8.66%,"$1,381.18",0.00%,$0.00
60661,,Abltj 1/+thyr ndul addl prq,N1,,,,,
61000,,Remove cranial cavity fluid,R2,5442,0.18%,$721.18,0.00%,$0.00
61001,,Remove cranial cavity fluid,R2,5442,0.18%,$721.18,0.00%,$0.00
61020,,Remove brain cavity fluid,A2,5443,0.28%,$903.68,0.00%,$0.00
61026,,Injection into brain canal,A2,5442,0.18%,$721.18,0.00%,$0.00
61050,,Remove brain canal fluid,A2,5441,0.08%,$313.64,0.00%,$0.00
61055,,Injection into brain canal,A2,5441,0.08%,$313.64,0.00%,$0.00
61070,,Brain canal shunt procedure,A2,5442,0.18%,$721.18,0.40%,$1.55
61215,,Ins subq rsvr pmp/nfs sys,A2,5433,36.81%,"$7,754.67",8.75%,$364.54
61330,,Dcmprn orbit only transcrnl,G2,5164,0.52%,"$2,755.71",0.00%,$0.00
61623,,Evasc temp balo artl occ h/n,J8,5193,43.25%,"$10,087.35",42.34%,"$4,270.98"
61624,,Tcat perm occls/embolj cns,J8,5194,57.44%,"$15,991.46",56.36%,"$9,012.79"
61626,,Tcat perm occls/embol noncns,J8,5193,43.25%,"$10,087.35",31.00%,"$3,127.08"
61720,,Incise skull/brain surgery,G2,5433,36.81%,"$7,754.67",0.00%,$0.00
61770,,Incise skull for treatment,G2,5432,2.56%,"$4,053.00",0.00%,$0.00
61781,,Scan proc cranial intra,N1,,,,,
61782,,Scan proc cranial extra,N1,,,,,
61783,,Scan proc spinal,N1,,,,,
61790,,Treat trigeminal nerve,A2,5431,0.92%,"$1,765.76",0.65%,$6.17
61791,,Treat trigeminal tract,A2,5431,0.92%,"$1,765.76",0.00%,$0.00
61880,,Revise/remove neuroelectrode,G2,5461,18.40%,"$3,729.01",16.47%,$329.96
61885,,Insrt/redo neurostim 1 array,J8,5465,84.39%,"$29,708.82",87.46%,"$25,983.33"
61886,,Implant neurostim arrays,J8,5465,84.39%,"$29,708.82",83.22%,"$24,723.68"
61888,,Revise/remove neuroreceiver,J8,5463,16.04%,"$10,984.52",54.82%,"$6,021.71"
61891,,Rev/rplcmt sk-mnt crnl nstm,J8,5465,84.39%,"$29,708.82",79.58%,"$23,642.28"
61892,,Rmv sk-mnt crnl nstm pg/rcvr,G2,5113,4.75%,"$3,061.63",0.00%,$0.00
62000,,Treat skull fracture,G2,5164,0.52%,"$2,755.71",0.00%,$0.00
62160,,Neuroendoscopy add-on,N1,,,,,
62194,,Replace/irrigate catheter,A2,5431,0.92%,"$1,765.76",0.00%,$0.00
62225,,Replace/irrigate catheter,A2,5432,2.56%,"$4,053.00",9.43%,$205.34
62230,,Replace/revise brain shunt,G2,5433,36.81%,"$7,754.67",17.50%,$729.09
62252,,Csf shunt reprogram,P3,5743,0.35%,$313.75,0.00%,$0.00
62263,,Epidural lysis mult sessions,A2,5443,0.28%,$903.68,11.12%,$53.99
62264,,Epidural lysis on single day,A2,5443,0.28%,$903.68,2.05%,$9.95
62267,,Interdiscal perq aspir dx,G2,5071,9.93%,$723.23,2.35%,$9.13
62268,,Drain spinal cord cyst,A2,5443,0.28%,$903.68,0.21%,$1.02
62269,,Needle biopsy spinal cord,A2,5072,8.66%,"$1,381.18",0.00%,$0.00
62270,,Dx lmbr spi pnxr,A2,5442,0.18%,$721.18,0.10%,$0.39
62272,,Ther spi pnxr drg csf,A2,5442,0.18%,$721.18,1.86%,$7.21
62273,,Inject epidural patch,A2,5442,0.18%,$721.18,0.51%,$1.98
62280,,Treat spinal cord lesion,A2,5443,0.28%,$903.68,0.00%,$0.00
62281,,Treat spinal cord lesion,A2,5443,0.28%,$903.68,0.00%,$0.00
62282,,Treat spinal canal lesion,A2,5443,0.28%,$903.68,0.15%,$0.73
62284,,Injection for myelogram,N1,,,,,
62287,,Dcmprn pq nuc pul 1/mlt lmbr,A2,5431,0.92%,"$1,765.76",29.47%,$279.57
62290,,Njx px discography lumbar,N1,,,,,
62291,,Njx px discography crv/thrc,N1,,,,,
62292,,Njx chemonucleolysis lmbr,R2,5431,0.92%,"$1,765.76",0.00%,$0.00
62294,,Injection into spinal artery,A2,5443,0.28%,$903.68,0.00%,$0.00
62302,,Myelography lumbar injection,N1,,,,,
62303,,Myelography lumbar injection,N1,,,,,
62304,,Myelography lumbar injection,N1,,,,,
62305,,Myelography lumbar injection,N1,,,,,
62320,,Njx interlaminar crv/thrc,G2,5442,0.18%,$721.18,1.35%,$5.23
62321,,Njx interlaminar crv/thrc,G2,5442,0.18%,$721.18,0.22%,$0.85
62322,,Njx interlaminar lmbr/sac,G2,5443,0.28%,$903.68,0.91%,$4.42
62323,,Njx interlaminar lmbr/sac,G2,5442,0.18%,$721.18,0.17%,$0.66
62324,,Njx interlaminar crv/thrc,G2,5443,0.28%,$903.68,0.00%,$0.00
62325,,Njx interlaminar crv/thrc,G2,5443,0.28%,$903.68,12.55%,$60.93
62326,,Njx interlaminar lmbr/sac,G2,5443,0.28%,$903.68,0.00%,$0.00
62327,,Njx interlaminar lmbr/sac,G2,5443,0.28%,$903.68,0.47%,$2.28
62328,,Dx lmbr spi pnxr w/fluor/ct,G2,5442,0.18%,$721.18,0.12%,$0.46
62329,,Ther spi pnxr csf fluor/ct,G2,5442,0.18%,$721.18,0.32%,$1.24
62330,,Dcmprn prq rmv lig flv 1lmbr,J8,5114,20.74%,"$6,878.60",60.15%,"$4,137.48"
62331,,Dcmprn prq rmv lig flv addl,N1,,,,,
62350,,Implant spinal canal cath,J8,5433,36.81%,"$7,754.67",42.48%,"$3,294.18"
62351,,Implant spinal canal cath,J8,5114,20.74%,"$6,878.60",31.00%,"$2,132.37"
62355,,Remove spinal canal catheter,A2,5431,0.92%,"$1,765.76",12.56%,$119.15
62360,,Insert spine infusion device,J8,5471,75.31%,"$17,466.30",75.95%,"$13,265.65"
62361,,Implant spine infusion pump,J8,5471,75.31%,"$17,466.30",75.31%,"$13,153.87"
62362,,Implant spine infusion pump,J8,5471,75.31%,"$17,466.30",75.31%,"$13,153.87"
62365,,Remove spine infusion device,A2,5432,2.56%,"$4,053.00",0.16%,$3.48
62367,,Analyze spine infus pump,P3,5743,0.35%,$313.75,0.20%,$0.03
62368,,Analyze sp inf pump w/reprog,P3,5743,0.35%,$313.75,0.00%,$0.00
62369,,Anal sp inf pmp w/reprg&fill,P3,5743,0.35%,$313.75,0.01%,$0.01
62370,,Anl sp inf pmp w/mdreprg&fil,P3,5743,0.35%,$313.75,0.67%,$0.44
62380,,Ndsc dcmprn 1 ntrspc lumbar,G2,5114,20.74%,"$6,878.60",1.96%,$72.43
63001,,Remove spine lamina 1/2 crvl,G2,5114,20.74%,"$6,878.60",2.82%,$104.21
63003,,Remove spine lamina 1/2 thrc,G2,5114,20.74%,"$6,878.60",15.71%,$580.57
63005,,Remove spine lamina 1/2 lmbr,G2,5114,20.74%,"$6,878.60",2.11%,$77.98
63011,,Remove spine lamina 1/2 scrl,G2,5114,20.74%,"$6,878.60",0.18%,$6.65
63012,,Remove lamina/facets lumbar,G2,5114,20.74%,"$6,878.60",0.02%,$0.74
63015,,Remove spine lamina >2 crvcl,G2,5114,20.74%,"$6,878.60",0.14%,$5.17
63016,,Remove spine lamina >2 thrc,G2,5114,20.74%,"$6,878.60",0.54%,$19.96
63017,,Remove spine lamina >2 lmbr,G2,5114,20.74%,"$6,878.60",1.38%,$51.00
63020,,Lamot dcmprn nrv rt 1 cerv,G2,5114,20.74%,"$6,878.60",0.78%,$28.83
63030,,Lamot dcmprn nrv rt 1 lmbr,G2,5114,20.74%,"$6,878.60",0.86%,$31.78
63035,,Lamot dcmprn nrv rt ea addl,N1,,,,,
63040,,Laminotomy single cervical,G2,5114,20.74%,"$6,878.60",6.37%,$235.41
63042,,Laminotomy single lumbar,G2,5114,20.74%,"$6,878.60",0.98%,$36.22
63043,,Laminotomy addl cervical,N1,,,,,
63044,,Laminotomy addl lumbar,N1,,,,,
63045,,Lam facetec & foramot crv,G2,5114,20.74%,"$6,878.60",1.41%,$52.11
63046,,Lam facetec & foramot thrc,G2,5114,20.74%,"$6,878.60",1.11%,$41.02
63047,,Lam facetec & foramot lumbar,G2,5114,20.74%,"$6,878.60",1.21%,$44.72
63048,,Lam facetec &foramot ea addl,N1,,,,,
63055,,Decompress spinal cord thrc,G2,5114,20.74%,"$6,878.60",0.00%,$0.00
63056,,Decompress spinal cord lmbr,G2,5114,20.74%,"$6,878.60",0.65%,$24.02
63057,,Decompress spine cord add-on,N1,,,,,
63064,,Decompress spinal cord thrc,G2,5114,20.74%,"$6,878.60",0.00%,$0.00
63066,,Decompress spine cord add-on,N1,,,,,
63075,,Neck spine disk surgery,G2,5114,20.74%,"$6,878.60",21.81%,$806.00
63076,,Neck spine disk surgery,N1,,,,,
63265,,Excise intraspinl lesion crv,G2,5114,20.74%,"$6,878.60",0.05%,$1.85
63266,,Excise intrspinl lesion thrc,G2,5114,20.74%,"$6,878.60",1.40%,$51.74
63267,,Excise intrspinl lesion lmbr,G2,5114,20.74%,"$6,878.60",0.75%,$27.72
63268,,Excise intrspinl lesion scrl,G2,5114,20.74%,"$6,878.60",0.72%,$26.61
63600,,Remove spinal cord lesion,A2,5431,0.92%,"$1,765.76",0.00%,$0.00
63610,,Stimulation of spinal cord,J8,5431,0.92%,"$1,765.76",57.23%,"$1,010.54"
63650,,Implant neuroelectrodes,J8,5462,54.22%,"$6,760.71",44.71%,"$3,022.71"
63655,,Implant neuroelectrodes,J8,5464,82.09%,"$17,646.76",60.31%,"$10,642.76"
63661,,Remove spine eltrd perq aray,G2,5431,0.92%,"$1,765.76",3.17%,$30.07
63662,,Remove spine eltrd plate,G2,5461,18.40%,"$3,729.01",1.16%,$23.24
63663,,Revise spine eltrd perq aray,J8,5462,54.22%,"$6,760.71",46.16%,"$3,120.74"
63664,,Revise spine eltrd plate,J8,5463,16.04%,"$10,984.52",39.91%,"$4,383.92"
63685,,Ins/rplc spi npg/rcvr pocket,J8,5465,84.39%,"$29,708.82",83.83%,"$24,904.90"
63688,,Rev/rmv imp sp npg/r dtch cn,A2,5461,18.40%,"$3,729.01",24.28%,$486.43
63741,,Install spinal shunt,J8,5433,36.81%,"$7,754.67",31.82%,"$2,467.54"
63744,,Revision of spinal shunt,J8,5432,2.56%,"$4,053.00",34.59%,"$1,401.93"
63746,,Removal of spinal shunt,A2,5431,0.92%,"$1,765.76",1.02%,$9.68
64400,,Njx aa&/strd trigeminal nrv,P3,5441,0.08%,$313.64,0.02%,$0.02
64405,,Njx aa&/strd gr ocpl nrv,P3,5441,0.08%,$313.64,0.01%,$0.00
64408,,Njx aa&/strd vagus nrv,P3,5441,0.08%,$313.64,0.00%,$0.00
64415,,Njx aa&/strd brch plxs img,A2,5443,0.28%,$903.68,13.50%,$65.54
64416,,Njx aa&/strd brch pl nfs img,J8,5443,0.28%,$903.68,31.00%,$280.14
64417,,Njx aa&/strd ax nerve img,A2,5443,0.28%,$903.68,5.06%,$24.57
64418,,Njx aa&/strd sprscap nrv,P3,5442,0.18%,$721.18,0.10%,$0.05
64420,,Njx aa&/strd ntrcost nrv 1,A2,5442,0.18%,$721.18,0.02%,$0.08
64421,,Njx aa&/strd ntrcost nrv ea,A2,5443,0.28%,$903.68,0.00%,$0.00
64425,,Njx aa&/strd ii ih nerves,P3,5442,0.18%,$721.18,0.04%,$0.03
64430,,Njx aa&/strd pudendal nerve,A2,5443,0.28%,$903.68,0.01%,$0.05
64435,,Njx aa&/strd paracrv nrv,P3,5442,0.18%,$721.18,0.00%,$0.00
64445,,Njx aa&/strd sciatic nrv img,P3,5442,0.18%,$721.18,0.63%,$0.78
64446,,Njx aa&/strd sc nrv nfs img,G2,5443,0.28%,$903.68,0.32%,$1.55
64447,,Njx aa&/strd femoral nrv img,P3,5442,0.18%,$721.18,12.77%,$11.10
64448,,Njx aa&/strd fem nrv nfs img,J8,5443,0.28%,$903.68,38.97%,$352.16
64449,,Njx aa&/strd lmbr plex nfs,G2,5443,0.28%,$903.68,25.02%,$121.47
64450,,Njx aa&/strd other pn/branch,P3,5442,0.18%,$721.18,0.26%,$0.14
64451,,Njx aa&/strd nrv nrvtg si jt,G2,5442,0.18%,$721.18,0.00%,$0.00
64454,,Njx aa&/strd gnclr nrv brnch,G2,5442,0.18%,$721.18,0.06%,$0.23
64455,,Njx aa&/strd pltr com dg nrv,P3,5441,0.08%,$313.64,0.57%,$0.13
64461,,Pvb thoracic single inj site,G2,5442,0.18%,$721.18,0.13%,$0.50
64462,,Pvb thoracic 2nd+ inj site,N1,,,,,
64463,,Pvb thoracic cont infusion,G2,5442,0.18%,$721.18,0.00%,$0.00
64466,,Thrc fascial pln blk uni njx,N1,,,,,
